SKU,DataCadastroSistema,Categoria,DescricaoProduto,MarcaAparelho,Origem,PrecoVenda
12701,,Capas VX Case,Capa de Silicone VX Case Pokeball Temos que Pegar Galaxy A5-2 - Transparente,Android,Nacional,50
12702,,Capas VX Case,Capa de Silicone VX Case Pokeball Temos que Pegar Galaxy A7 - Transparente,Android,Nacional,50
12703,,Capas VX Case,Capa de Silicone VX Case Pokeball Temos que Pegar Galaxy A7-2 - Transparente,Android,Nacional,50
12704,,Capas VX Case,Capa de Silicone VX Case Pokeball Temos que Pegar Galaxy Core 2 Duos - Transparente,Android,Nacional,50
12705,,Capas VX Case,Capa de Silicone VX Case Pokeball Temos que Pegar Galaxy E7 - Transparente,Android,Nacional,50
12706,,Capas VX Case,Capa de Silicone VX Case Pokeball Temos que Pegar Galaxy Gran Prime - Transparente,Android,Nacional,50
12707,,Capas VX Case,Capa de Silicone VX Case Pokeball Temos que Pegar Galaxy J1 Mini - Transparente,Android,Nacional,40
12708,,Capas VX Case,Capa de Silicone VX Case Pokeball Temos que Pegar Galaxy J1-2 - Transparente,Android,Nacional,50
12709,,Capas VX Case,Capa de Silicone VX Case Pokeball Temos que Pegar Galaxy J2 - Transparente,Android,Nacional,50
12710,,Capas VX Case,Capa de Silicone VX Case Pokeball Temos que Pegar Galaxy J3 - Transparente,Android,Nacional,50
12711,,Capas VX Case,Capa de Silicone VX Case Pokeball Temos que Pegar Galaxy J5 - Transparente,Android,Nacional,50
12712,,Capas VX Case,Capa de Silicone VX Case Pokeball Temos que Pegar Galaxy J5-2 - Transparente,Android,Nacional,60
12713,,Capas VX Case,Capa de Silicone VX Case Pokeball Temos que Pegar Galaxy J7 - Transparente,Android,Nacional,50
12714,,Capas VX Case,Capa de Silicone VX Case Pokeball Temos que Pegar Galaxy J7-2 - Transparente,Android,Nacional,60
12715,,Capas VX Case,Capa de Silicone VX Case Pokeball Temos que Pegar Galaxy Mega 5.8 - Transparente,Android,Nacional,50
12716,,Capas VX Case,Capa de Silicone VX Case Pokeball Temos que Pegar Galaxy Note 4 - Transparente,Android,Nacional,60
12717,,Capas VX Case,Capa de Silicone VX Case Pokeball Temos que Pegar Galaxy Note 5 - Transparente,Android,Nacional,70
12718,,Capas VX Case,Capa de Silicone VX Case Pokeball Temos que Pegar Galaxy S4 - Transparente,Android,Nacional,50
12719,,Capas VX Case,Capa de Silicone VX Case Pokeball Temos que Pegar Galaxy S4 Mini - Transparente,Android,Nacional,50
12720,,Capas VX Case,Capa de Silicone VX Case Pokeball Temos que Pegar Galaxy S5 - Transparente,Android,Nacional,70
12721,,Capas VX Case,Capa de Silicone VX Case Pokeball Temos que Pegar Galaxy S5 Mini - Transparente,Android,Nacional,50
12722,,Capas VX Case,Capa de Silicone VX Case Pokeball Temos que Pegar Galaxy S6 - Transparente,Android,Nacional,80
12723,,Capas VX Case,Capa de Silicone VX Case Pokeball Temos que Pegar Galaxy S6 Edge - Transparente,Android,Nacional,70
12724,,Capas VX Case,Capa de Silicone VX Case Pokeball Temos que Pegar Galaxy S6 Edge Plus - Transparente,Android,Nacional,90
12725,,Capas VX Case,Capa de Silicone VX Case Pokeball Temos que Pegar Galaxy S7 - Transparente,Android,Nacional,70
12726,,Capas VX Case,Capa de Silicone VX Case Pokeball Temos que Pegar Galaxy S7 Edge - Transparente,Android,Nacional,95
12727,,Capas VX Case,Capa de Silicone VX Case Pokeball Temos que Pegar Galaxy Win 2 Duos TV - Transparente,Android,Nacional,50
12728,,Capas VX Case,Capa de Silicone VX Case Pokeball Temos que Pegar iPhone 4/S - Transparente,Apple,Nacional,50
12729,,Capas VX Case,Capa de Silicone VX Case Pokeball Temos que Pegar iPhone 5/S/SE - Transparente,Apple,Nacional,20
12730,,Capas VX Case,Capa de Silicone VX Case Pokeball Temos que Pegar iPhone 5C - Transparente,Apple,Nacional,20
12731,,Capas VX Case,Capa de Silicone VX Case Pokeball Temos que Pegar iPhone 6/S - Transparente,Apple,Nacional,30
12732,,Capas VX Case,Capa de Silicone VX Case Pokeball Temos que Pegar iPhone 6/S Plus - Transparente,Apple,Nacional,30
12733,,Capas VX Case,Capa de Silicone VX Case Pokeball Temos que Pegar Lenovo Vibe - Transparente,Android,Nacional,60
12734,,Capas VX Case,Capa de Silicone VX Case Pokeball Temos que Pegar LG G2 - Transparente,Android,Nacional,50
12735,,Capas VX Case,Capa de Silicone VX Case Pokeball Temos que Pegar LG G3 - Transparente,Android,Nacional,60
12736,,Capas VX Case,Capa de Silicone VX Case Pokeball Temos que Pegar LG G4 - Transparente,Android,Nacional,60
12737,,Capas VX Case,Capa de Silicone VX Case Pokeball Temos que Pegar LG G4 Stylus - Transparente,Android,Nacional,70
12738,,Capas VX Case,Capa de Silicone VX Case Pokeball Temos que Pegar LG G5 - Transparente,Android,Nacional,80
12739,,Capas VX Case,Capa de Silicone VX Case Pokeball Temos que Pegar LG K10 - Transparente,Android,Nacional,60
12740,,Capas VX Case,Capa de Silicone VX Case Pokeball Temos que Pegar LG K4 - Transparente,Android,Nacional,50
12741,,Capas VX Case,Capa de Silicone VX Case Pokeball Temos que Pegar LG K7 - Transparente,Android,Nacional,50
12742,,Capas VX Case,Capa de Silicone VX Case Pokeball Temos que Pegar LG L Prime - Transparente,Android,Nacional,50
12743,,Capas VX Case,Capa de Silicone VX Case Pokeball Temos que Pegar LG Volt - Transparente,Android,Nacional,50
12744,,Capas VX Case,Capa de Silicone VX Case Pokeball Temos que Pegar Lumia 640 XL - Transparente,Android,Nacional,50
12745,,Capas VX Case,Capa de Silicone VX Case Pokeball Temos que Pegar Moto E2 - Transparente,Android,Nacional,50
12746,,Capas VX Case,Capa de Silicone VX Case Pokeball Temos que Pegar Moto G2 - Transparente,Android,Nacional,50
12747,,Capas VX Case,Capa de Silicone VX Case Pokeball Temos que Pegar Moto G3 - Transparente,Android,Nacional,60
12748,,Capas VX Case,Capa de Silicone VX Case Pokeball Temos que Pegar Moto G4 - Transparente,Android,Nacional,70
12749,,Capas VX Case,Capa de Silicone VX Case Pokeball Temos que Pegar Moto G4 Play - Transparente,Android,Nacional,60
12750,,Capas VX Case,Capa de Silicone VX Case Pokeball Temos que Pegar Moto G4 Plus - Transparente,Android,Nacional,70
12751,,Capas VX Case,Capa de Silicone VX Case Pokeball Temos que Pegar Moto Maxx - Transparente,Android,Nacional,70
12752,,Capas VX Case,Capa de Silicone VX Case Pokeball Temos que Pegar Moto X - Transparente,Android,Nacional,40
12753,,Capas VX Case,Capa de Silicone VX Case Pokeball Temos que Pegar Moto X Force - Transparente,Android,Nacional,80
12754,,Capas VX Case,Capa de Silicone VX Case Pokeball Temos que Pegar Moto X Play - Transparente,Android,Nacional,70
12755,,Capas VX Case,Capa de Silicone VX Case Pokeball Temos que Pegar Moto X Style - Transparente,Android,Nacional,70
12756,,Capas VX Case,Capa de Silicone VX Case Pokeball Temos que Pegar Moto X2 - Transparente,Android,Nacional,60
12757,,Capas VX Case,Capa de Silicone VX Case Pokeball Temos que Pegar Sony M4 Aqua - Transparente,Android,Nacional,50
12758,,Capas VX Case,Capa de Silicone VX Case Pokeball Temos que Pegar Sony Xperia Z3 - Transparente,Android,Nacional,70
12759,,Capas VX Case,Capa de Silicone VX Case Pokeball Temos que Pegar Sony Xperia Z5 - Transparente,Android,Nacional,80
12760,,Capas VX Case,Capa de Silicone VX Case Pokeball Temos que Pegar Sony Z3 Compact - Transparente,Android,Nacional,50
12761,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch Asus Zenfone 2/ Delux - Transparente,Android,Nacional,60
12762,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch Asus Zenfone Live - Transparente,Android,Nacional,50
12763,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch Asus Zenfone Selfie/2 Laser - Transparente,Android,Nacional,70
12764,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch Galaxy A3 - Transparente,Android,Nacional,50
12765,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch Galaxy A3-2 - Transparente,Android,Nacional,50
12766,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch Galaxy A5 - Transparente,Android,Nacional,50
12767,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch Galaxy A5-2 - Transparente,Android,Nacional,50
12768,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch Galaxy A7 - Transparente,Android,Nacional,50
12769,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch Galaxy A7-2 - Transparente,Android,Nacional,50
12770,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch Galaxy Core 2 Duos - Transparente,Android,Nacional,50
12771,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch Galaxy E7 - Transparente,Android,Nacional,50
12772,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch Galaxy Gran Prime - Transparente,Android,Nacional,50
12773,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch Galaxy J1 Mini - Transparente,Android,Nacional,40
12774,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch Galaxy J1-2 - Transparente,Android,Nacional,50
12775,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch Galaxy J2 - Transparente,Android,Nacional,50
12776,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch Galaxy J3 - Transparente,Android,Nacional,50
12777,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch Galaxy J5 - Transparente,Android,Nacional,50
12778,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch Galaxy J5-2 - Transparente,Android,Nacional,60
12779,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch Galaxy J7 - Transparente,Android,Nacional,50
12780,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch Galaxy J7-2 - Transparente,Android,Nacional,60
12781,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch Galaxy Mega 5.8 - Transparente,Android,Nacional,50
12782,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch Galaxy Note 4 - Transparente,Android,Nacional,60
12783,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch Galaxy Note 5 - Transparente,Android,Nacional,70
12784,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch Galaxy S4 - Transparente,Android,Nacional,50
12785,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch Galaxy S4 Mini - Transparente,Android,Nacional,50
12786,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch Galaxy S5 - Transparente,Android,Nacional,70
12787,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch Galaxy S5 Mini - Transparente,Android,Nacional,50
12788,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch Galaxy S6 - Transparente,Android,Nacional,80
12789,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch Galaxy S6 Edge - Transparente,Android,Nacional,70
12790,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch Galaxy S6 Edge Plus - Transparente,Android,Nacional,90
12791,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch Galaxy S7 - Transparente,Android,Nacional,70
12792,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch Galaxy S7 Edge - Transparente,Android,Nacional,95
12793,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch Galaxy Win 2 Duos TV - Transparente,Android,Nacional,50
12794,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch iPhone 4/S - Transparente,Apple,Nacional,50
12795,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch iPhone 5/S/SE - Transparente,Apple,Nacional,20
12796,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch iPhone 5C - Transparente,Apple,Nacional,20
12797,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch iPhone 6/S - Transparente,Apple,Nacional,30
12798,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch iPhone 6/S Plus - Transparente,Apple,Nacional,30
12799,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch Lenovo Vibe - Transparente,Android,Nacional,60
12800,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch LG G2 - Transparente,Android,Nacional,50
12801,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch LG G3 - Transparente,Android,Nacional,60
12802,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch LG G4 - Transparente,Android,Nacional,60
12803,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch LG G4 Stylus - Transparente,Android,Nacional,70
12804,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch LG G5 - Transparente,Android,Nacional,80
12805,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch LG K10 - Transparente,Android,Nacional,60
12806,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch LG K4 - Transparente,Android,Nacional,50
12807,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch LG K7 - Transparente,Android,Nacional,50
12808,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch LG L Prime - Transparente,Android,Nacional,50
12809,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch LG Volt - Transparente,Android,Nacional,50
12810,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch Lumia 640 XL - Transparente,Android,Nacional,50
12811,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch Moto E2 - Transparente,Android,Nacional,50
12812,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch Moto G2 - Transparente,Android,Nacional,50
12813,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch Moto G3 - Transparente,Android,Nacional,60
12814,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch Moto G4 - Transparente,Android,Nacional,70
12815,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch Moto G4 Play - Transparente,Android,Nacional,60
12816,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch Moto G4 Plus - Transparente,Android,Nacional,70
12817,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch Moto Maxx - Transparente,Android,Nacional,70
12818,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch Moto X - Transparente,Android,Nacional,40
12819,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch Moto X Force - Transparente,Android,Nacional,80
12820,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch Moto X Play - Transparente,Android,Nacional,70
12821,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch Moto X Style - Transparente,Android,Nacional,70
12822,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch Moto X2 - Transparente,Android,Nacional,60
12823,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch Sony M4 Aqua - Transparente,Android,Nacional,50
12824,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch Sony Xperia Z3 - Transparente,Android,Nacional,70
12825,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch Sony Xperia Z5 - Transparente,Android,Nacional,80
12826,,Capas VX Case,Capa de Silicone VX Case Pokeball Gotta Catch Sony Z3 Compact - Transparente,Android,Nacional,50
12827,,Capas VX Case,Capa Envernizada VX Case Con Cerveza iPhone 4/S - Blue Ocean,Apple,Estrangeira - Importação direta,50
12828,,Capas VX Case,Capa Envernizada VX Case Con Cerveza iPhone 4/S - Preta,Apple,Estrangeira - Importação direta,50
12829,,Capas VX Case,Capa Envernizada VX Case Con Cerveza iPhone 5/S/SE - Blue Ocean,Apple,Estrangeira - Importação direta,20
12830,,Capas VX Case,Capa Envernizada VX Case Con Cerveza iPhone 5/S/SE - Preta,Apple,Estrangeira - Importação direta,20
12831,,Capas VX Case,Capa Envernizada VX Case Con Cerveza iPhone 6 - Blue Ocean,Apple,Estrangeira - Importação direta,30
12832,,Capas VX Case,Capa Envernizada VX Case Con Cerveza iPhone 6 - Preta,Apple,Estrangeira - Importação direta,30
12833,,Capas VX Case,Capa de Silicone VX Case Pokeball Eu Escolho Você Asus Zenfone 2/ Delux - Transparente,Android,Nacional,60
12834,,Capas VX Case,Capa de Silicone VX Case Pokeball Eu Escolho Você Asus Zenfone Live - Transparente,Android,Nacional,50
12835,,Capas VX Case,Capa de Silicone VX Case Pokeball Eu Escolho Você Asus Zenfone Selfie/2 Laser - Transparente,Android,Nacional,70
12836,,Capas VX Case,Capa de Silicone VX Case Pokeball Eu Escolho Você Galaxy A3 - Transparente,Android,Nacional,50
12837,,Capas VX Case,Capa de Silicone VX Case Pokeball Eu Escolho Você Galaxy A3-2 - Transparente,Android,Nacional,50
12838,,Capas VX Case,Capa de Silicone VX Case Pokeball Eu Escolho Você Galaxy A5 - Transparente,Android,Nacional,50
12839,,Capas VX Case,Capa de Silicone VX Case Pokeball Eu Escolho Você Galaxy A5-2 - Transparente,Android,Nacional,50
12840,,Capas VX Case,Capa de Silicone VX Case Pokeball Eu Escolho Você Galaxy A7 - Transparente,Android,Nacional,50
12841,,Capas VX Case,Capa de Silicone VX Case Pokeball Eu Escolho Você Galaxy A7-2 - Transparente,Android,Nacional,50
12842,,Capas VX Case,Capa de Silicone VX Case Pokeball Eu Escolho Você Galaxy Core 2 Duos - Transparente,Android,Nacional,50
12843,,Capas VX Case,Capa de Silicone VX Case Pokeball Eu Escolho Você Galaxy E7 - Transparente,Android,Nacional,50
12844,,Capas VX Case,Capa de Silicone VX Case Pokeball Eu Escolho Você Galaxy Gran Prime - Transparente,Android,Nacional,50
12845,,Capas VX Case,Capa de Silicone VX Case Pokeball Eu Escolho Você Galaxy J1 Mini - Transparente,Android,Nacional,40
12846,,Capas VX Case,Capa de Silicone VX Case Pokeball Eu Escolho Você Galaxy J1-2 - Transparente,Android,Nacional,50
12847,,Capas VX Case,Capa de Silicone VX Case Pokeball Eu Escolho Você Galaxy J2 - Transparente,Android,Nacional,50
12848,,Capas VX Case,Capa de Silicone VX Case Pokeball Eu Escolho Você Galaxy J3 - Transparente,Android,Nacional,50
12849,,Capas VX Case,Capa de Silicone VX Case Pokeball Eu Escolho Você Galaxy J5 - Transparente,Android,Nacional,50
12850,,Capas VX Case,Capa de Silicone VX Case Pokeball Eu Escolho Você Galaxy J5-2 - Transparente,Android,Nacional,60
12851,,Capas VX Case,Capa de Silicone VX Case Pokeball Eu Escolho Você Galaxy J7 - Transparente,Android,Nacional,50
12852,,Capas VX Case,Capa de Silicone VX Case Pokeball Eu Escolho Você Galaxy J7-2 - Transparente,Android,Nacional,60
12853,,Capas VX Case,Capa de Silicone VX Case Pokeball Eu Escolho Você Galaxy Mega 5.8 - Transparente,Android,Nacional,50
12854,,Capas VX Case,Capa de Silicone VX Case Pokeball Eu Escolho Você Galaxy Note 4 - Transparente,Android,Nacional,60
12855,,Capas VX Case,Capa de Silicone VX Case Pokeball Eu Escolho Você Galaxy Note 5 - Transparente,Android,Nacional,70
12856,,Capas VX Case,Capa de Silicone VX Case Pokeball Eu Escolho Você Galaxy S4 - Transparente,Android,Nacional,50
12857,,Capas VX Case,Capa de Silicone VX Case Pokeball Eu Escolho Você Galaxy S4 Mini - Transparente,Android,Nacional,50
12858,,Capas VX Case,Capa de Silicone VX Case Pokeball Eu Escolho Você Galaxy S5 - Transparente,Android,Nacional,70
12859,,Capas VX Case,Capa de Silicone VX Case Pokeball Eu Escolho Você Galaxy S5 Mini - Transparente,Android,Nacional,50
